discount,conversion,source,total_pages_visited,visit_duration,country
no,no,search,3,179.84028510270696,germany
no,no,search,5,306.9056458837349,france
no,no,search,6,373.1882264252977,germany
no,no,search,1,59.294681050151176,germany
no,no,search,6,348.9320532371638,france
no,no,search,3,177.5522558550616,germany
no,no,search,1,60.2835397509605,germany
no,no,search,4,242.79776006012924,germany
no,no,search,8,478.0902342550179,uk
no,no,search,3,181.76854767563813,ireland
no,no,search,4,245.91552966286662,germany
no,no,search,6,366.5144305525808,germany
no,no,search,4,236.51874809150053,uk
no,no,search,9,522.1062642627123,germany
no,no,search,6,354.8256701810806,ireland
no,no,search,3,181.83402186747497,ireland
no,no,search,5,301.6156652145079,germany
no,no,search,6,359.1413108700364,uk
no,no,search,5,312.61268871087077,germany
no,no,search,6,354.3579987997945,uk
no,no,search,5,295.9785185086498,uk
no,no,search,5,307.6379561684296,ireland
no,no,search,4,239.73840100813126,uk
no,no,search,5,300.43661245616755,germany
no,no,search,4,240.04545703733177,ireland
no,no,search,7,417.3060384141705,germany
no,no,search,6,353.06733823957313,uk
no,no,search,4,240.9730462677448,france
no,no,search,4,240.26472969206037,france
no,no,search,1,60.43832671445674,ireland
no,no,search,3,174.86466230799428,germany
no,no,search,5,302.1712337304558,ireland
no,no,search,4,241.31427814891336,uk
no,no,search,2,120.96741056900954,uk
no,no,search,4,233.54907005469042,uk
no,no,search,3,176.6560281952327,germany
no,no,search,4,237.67516309283928,uk
no,no,search,3,179.36395951459815,ireland
no,no,search,3,181.49836350744278,germany
no,no,search,1,60.816548215161426,ireland
no,no,search,4,235.9437828789364,ireland
no,no,search,3,184.35985912276178,uk
no,no,search,3,188.3530355340432,uk
no,no,search,6,351.8507895230997,germany
no,no,search,1,61.289241533354755,uk
no,no,search,3,174.44876402881832,france
no,no,search,4,232.9576240332435,germany
no,no,search,1,61.32630098544293,germany
no,no,search,6,347.34387080682797,ireland
no,no,search,3,176.5090581863883,germany
no,no,search,2,120.61023875502885,germany
no,no,search,3,181.32265439200086,france
no,no,search,6,372.20397535749237,uk
no,no,search,4,232.93355485404953,ireland
no,no,search,3,179.4936978477177,germany
no,no,search,3,177.78897417170387,uk
no,no,search,6,361.60839511881557,germany
no,no,search,3,181.26174882716566,uk
no,no,search,3,182.16695035519766,germany
no,no,search,5,305.60204658321214,france
no,no,search,3,179.85403104809444,france
no,no,search,5,305.4418931504976,uk
no,no,search,6,365.782795408756,ireland
no,no,search,6,361.91233209670895,ireland
no,no,search,2,121.03871578123507,ireland
no,no,search,6,362.3216320968234,ireland
no,no,search,2,122.85671785282976,germany
no,no,search,3,179.41406390254386,uk
no,no,search,3,177.73047135547694,germany
no,no,search,6,358.1708994567076,germany
no,no,search,2,120.971839746134,uk
no,no,search,2,118.85258776385315,ireland
no,no,search,6,357.35534658769615,uk
no,no,search,4,245.5979675623747,uk
no,no,search,3,184.22522908026377,france
no,no,search,1,60.54645621735887,uk
no,no,search,1,58.713291380402964,uk
no,no,search,5,301.89978343381074,uk
no,no,search,5,291.84110912279203,germany
no,no,search,2,117.50963673383441,germany
no,no,search,3,179.54458948673664,ireland
no,no,search,4,244.52249318468938,uk
no,no,search,3,179.52616792870333,uk
no,no,search,4,236.68159350354827,germany
no,no,search,4,246.234864164179,uk
no,no,search,1,60.15682087373161,germany
no,no,search,6,368.3280596841379,ireland
no,no,search,6,366.0342565765726,ireland
no,no,search,6,361.7818053182856,ireland
no,no,search,6,361.4256323795827,uk
no,no,search,4,233.39360213364841,france
no,no,search,4,241.3098806487779,germany
no,no,search,5,308.8636718859438,germany
no,no,search,2,121.17643099604314,germany
no,no,search,2,116.80360985018717,uk
no,no,search,1,59.6274568244249,uk
no,no,search,2,120.195720422841,uk
no,no,search,1,58.974127062939836,ireland
no,no,search,7,426.7750187678491,uk
no,no,search,3,175.30024454259868,uk
no,no,search,7,423.6034795101959,germany
no,no,search,4,233.8607272174849,ireland
no,no,search,4,241.7060128231362,uk
no,no,search,5,289.0965070941993,germany
no,no,search,7,417.11317747028505,france
no,no,search,6,356.68214821334476,france
no,no,search,5,303.7358605717532,uk
no,no,search,3,177.00260933748072,uk
no,no,search,7,425.4241539727741,germany
no,no,search,6,353.79433267359275,uk
no,no,search,4,240.2715221302683,france
no,no,search,3,178.93995126344137,uk
no,no,search,4,243.5233052021574,germany
no,no,search,1,59.95950965054207,france
no,no,search,4,237.2487772281536,germany
no,no,search,5,297.69521826389257,germany
no,no,search,4,238.86105158439804,france
no,no,search,5,304.7306430594272,germany
no,no,search,7,421.1226726572604,france
no,no,search,4,248.07824699905146,germany
no,no,search,1,59.89120266998363,ireland
no,no,search,5,305.66912199828556,germany
no,no,search,8,488.1798344499179,ireland
no,no,search,7,410.3420433475389,germany
no,no,search,2,120.54166319007764,uk
no,no,search,3,181.02478115641995,france
no,no,search,3,184.3197110523791,germany
no,no,search,6,357.99674266381453,germany
no,no,search,4,242.9730506657209,germany
no,no,search,3,176.45375478539938,france
no,no,search,2,121.49576036321614,ireland
no,no,search,7,412.0456362679779,uk
no,no,search,6,354.82981672478303,uk
no,no,search,4,238.8999689996843,uk
no,no,search,4,241.11134850468795,france
no,no,search,3,184.25473331614015,germany
no,no,search,3,176.93701518868852,uk
no,no,search,5,306.14607730456896,germany
no,no,search,3,181.4815451965301,france
no,no,search,5,295.9914216942989,uk
no,no,search,4,246.4178391520154,germany
no,no,search,7,419.89500014774234,uk
no,no,search,4,238.75388119312768,france
no,no,search,5,304.00706874972593,ireland
no,no,search,6,361.5663580386521,uk
no,no,search,6,350.40788404546123,france
no,no,search,10,593.3140251349267,uk
no,no,search,5,292.458831315183,uk
no,no,search,6,352.43406877116286,germany
no,no,search,3,184.409203120293,germany
no,no,search,7,414.1775486589425,france
no,no,search,7,420.2347697278655,germany
no,no,search,1,60.97546036238922,uk
no,no,search,2,119.72479244267477,uk
no,no,search,4,240.679762734326,germany
no,no,search,6,363.23326427490554,france
no,no,search,3,179.95931334751305,france
no,no,search,2,119.09718644569915,ireland
no,no,search,7,427.3392392877816,france
no,no,search,6,380.4468931980887,uk
no,no,search,6,369.84332692434833,germany
no,no,search,4,241.3657890184444,germany
no,no,search,4,239.04243187611743,germany
no,no,search,4,241.88378464695592,uk
no,no,search,1,57.7674346340496,uk
no,no,search,8,476.9361681587137,germany
no,no,search,5,298.7501899472006,ireland
no,no,search,2,118.782151825074,germany
no,no,search,3,179.97733351088868,france
no,no,search,6,361.7867967672182,ireland
no,no,search,5,306.9436710355057,germany
no,no,search,3,178.19247160126184,germany
no,no,search,1,60.1838590095534,germany
no,no,search,4,244.39815249047382,germany
no,no,search,3,182.8391522747038,germany
no,no,search,4,237.14364964630803,ireland
no,no,search,3,181.09072604120857,france
no,no,search,8,486.65579274615897,ireland
no,no,search,4,239.65173946341724,germany
no,no,search,7,408.0490680312721,germany
no,no,search,2,120.00772506905622,germany
no,no,search,4,246.09742817673074,ireland
no,no,search,1,58.89966003490799,germany
no,no,search,4,234.05274199240515,germany
no,no,search,2,117.77126521974107,uk
no,no,search,4,245.1150938176468,ireland
no,no,search,3,175.39074170153077,uk
no,no,search,1,59.35305610288366,germany
no,no,search,3,179.21491327110016,france
no,no,search,1,59.314604120415645,germany
no,no,search,6,362.23507905216934,uk
no,no,search,3,175.29612946753508,uk
no,no,search,3,178.94909334016913,ireland
no,no,search,3,177.87862882411696,uk
no,no,search,3,183.32171538340273,uk
no,no,search,2,116.22190673000893,uk
no,no,search,2,119.17415012653434,uk
no,no,search,2,117.36000032110162,uk
no,no,search,5,305.51232461457994,uk
no,no,search,4,231.75354510974802,france
no,no,search,2,122.91238314964917,france
no,no,search,8,470.2426255438589,germany
no,no,search,5,306.92883823163345,germany
no,no,search,3,183.22597977303315,uk
no,no,search,6,355.6433991671686,germany
no,no,search,6,364.38547542980695,ireland
no,no,search,6,362.01668632269366,uk
no,no,search,3,180.68826111100802,france
no,no,search,3,178.83574939537465,germany
no,no,search,4,242.63170213810295,germany
no,no,search,6,366.47157375008396,france
no,no,search,9,542.2187368781213,france
no,no,search,1,61.13991384698981,uk
no,no,search,4,241.2639842288004,france
no,no,search,4,235.98285651812364,germany
no,no,search,3,181.7503339113016,germany
no,no,search,8,475.1339072989841,germany
no,no,search,1,60.59834898179938,germany
no,no,search,5,306.612846502232,france
no,no,search,3,182.1909713915212,uk
no,no,search,4,235.87760697115456,uk
no,no,search,6,359.10835814892283,ireland
no,no,search,3,181.4699453152029,france
no,no,search,3,182.03144731668152,ireland
no,no,search,4,238.46711554194536,ireland
no,no,search,6,363.62063751804203,ireland
no,no,search,9,545.7246290010801,germany
no,no,search,3,181.86936090121023,uk
no,no,search,6,360.4305008988194,uk
no,no,search,1,59.815262340708834,uk
no,no,search,6,365.22478130969165,uk
no,no,search,1,56.965840583908474,uk
no,no,search,7,417.3564149912204,uk
no,no,search,2,119.44827309551975,germany
no,no,search,1,61.07458001726525,uk
no,no,search,4,244.2990214421043,france
no,no,search,3,185.46552035822208,ireland
no,no,search,3,181.84389186057055,france
no,no,search,2,118.60023805371974,uk
no,no,search,2,118.10484330918943,germany
no,no,search,3,174.97306530279525,uk
no,no,search,4,238.29711756496133,germany
no,no,search,3,177.72699046084273,uk
no,no,search,2,121.26502113625294,germany
no,no,search,6,352.3354733010737,uk
no,no,search,6,356.6399320720892,uk
no,no,search,4,235.8032905314538,uk
no,no,search,3,184.74474304959756,uk
no,no,search,2,119.05400190145271,france
no,no,search,3,180.97991179840923,germany
no,no,search,2,118.71026831230421,france
no,no,search,2,117.52084078873429,france
no,no,search,2,122.94549739751086,uk
no,no,search,5,296.4980909844396,uk
no,no,search,3,183.95203913328737,germany
no,no,search,5,301.12097345858416,france
no,no,search,6,360.1444579899338,germany
no,no,search,3,184.26334213079218,germany
no,no,search,3,179.7917194814964,uk
no,no,search,1,59.180054629376734,uk
no,no,search,4,230.33602199526217,uk
no,no,search,4,242.01063573231738,uk
no,no,search,2,121.23535870035256,ireland
no,no,search,5,301.4818280285396,germany
no,no,search,4,236.1640084153233,germany
no,no,search,5,296.8919373307663,uk
no,no,search,1,59.640950834274705,uk
no,no,search,6,360.5282959639535,germany
no,no,search,4,238.07952218055237,uk
no,no,search,2,119.62765998037497,uk
no,no,search,7,423.84394350038707,uk
no,no,search,2,120.18626667087754,france
no,no,search,2,118.51840471603587,uk
no,no,search,2,124.02677069119882,uk
no,no,search,4,238.17142654896864,uk
no,no,search,6,363.85111731680263,uk
no,no,search,1,57.546884974702735,uk
no,no,search,3,183.06379812893053,uk
no,no,search,5,305.15998427438745,uk
no,no,search,2,117.4585218556013,france
no,no,search,5,299.27118789068834,uk
no,no,search,4,241.91201224844548,germany
no,no,search,6,352.35688515746443,germany
no,no,search,3,181.66109030166243,uk
no,no,search,5,305.44586213943757,uk
no,no,search,3,181.62817879388382,uk
no,no,search,9,547.2961295017685,france
no,no,search,8,479.4681209727049,uk
no,no,search,4,233.271553989135,uk
no,no,search,2,120.90063759393371,uk
no,no,search,4,234.85168874069183,ireland
no,no,search,6,362.4597694410635,uk
no,no,search,3,180.4271402027024,germany
no,no,search,5,300.9092489439538,uk
no,no,search,4,244.60491920941706,germany
no,no,search,8,476.0210208472772,uk
no,no,search,5,300.9983508777308,france
no,no,search,4,243.68142816353807,uk
no,no,search,5,299.22608297761684,germany
no,no,search,4,241.0262861988508,germany
no,no,search,3,178.4490693569106,uk
no,no,search,3,185.5336671851684,ireland
no,no,search,1,59.546151860827266,germany
no,no,search,2,118.26536565152362,germany
no,no,search,4,238.86415449158028,ireland
no,no,search,3,173.99754332414335,uk
no,no,search,5,306.26211933786584,uk
no,no,search,3,181.1693696929653,ireland
no,no,search,1,58.930967003029764,germany
no,no,search,3,179.05479950144127,germany
no,no,search,4,236.19687211356663,france
no,no,search,5,290.8138827670381,germany
no,no,search,2,120.75873480616644,uk
no,no,search,3,181.00133383598438,france
no,no,search,4,240.4142790161198,uk
no,no,search,1,59.19705020964624,germany
no,no,search,2,119.10158289676134,germany
no,no,search,3,182.4999506697623,uk
no,no,search,4,240.8080881053549,france
no,no,search,4,240.92983200130243,germany
no,no,search,5,295.5655999879544,ireland
no,no,search,4,239.84624825518844,germany
no,no,search,3,179.6986517741598,germany
no,no,search,4,240.02083800350314,uk
no,no,search,6,360.51202667648545,uk
no,no,search,3,181.3800553319976,uk
no,no,search,6,355.6427949981434,france
no,no,search,6,356.66841818056895,ireland
no,no,search,7,418.8804871481486,germany
no,no,search,3,177.45333832942447,uk
no,no,search,2,120.76771737743071,germany
no,no,search,3,174.30419031129884,germany
no,no,search,2,118.3804787700801,uk
no,no,search,6,363.50762254690403,uk
no,no,search,6,360.3834425631841,uk
no,no,search,6,359.2601263216916,uk
no,no,search,3,178.68603986861706,uk
no,no,search,3,179.78970685439137,uk
no,no,search,3,181.8230500137884,ireland
no,no,search,4,236.6965814966371,france
no,no,search,3,182.5953434958377,france
no,no,search,3,179.02626244525197,germany
no,no,search,3,179.626504987906,uk
no,no,search,4,238.91996183405752,uk
no,no,search,3,180.15914233188238,france
no,no,search,8,481.7185375461475,germany
no,no,search,3,177.43874794040497,germany
no,no,search,6,360.2474705066817,uk
no,no,search,4,240.01512265303109,uk
no,no,search,5,303.01651357522934,france
no,no,search,5,300.35572977377655,ireland
no,no,search,5,296.068743025424,france
no,no,search,5,290.97308451234676,germany
no,no,search,3,174.7816853102775,france
no,no,search,7,413.6159655690579,uk
no,no,search,1,59.833129020060476,uk
no,no,search,2,120.27803066443423,germany
no,no,search,5,300.5774697415965,uk
no,no,search,4,228.63086467738336,uk
no,no,search,4,244.6619815748815,uk
no,no,search,7,405.2650309229079,uk
no,no,search,3,185.0532177530838,germany
no,no,search,3,176.47515355699582,uk
no,no,search,7,420.0147738163598,germany
no,no,search,6,362.4903386177251,uk
no,no,search,6,360.1769941333365,uk
no,no,search,1,60.19187260104974,germany
no,no,search,6,359.4840758468151,uk
no,no,search,5,299.9372352518357,uk
no,no,search,5,304.66208191710155,uk
no,no,search,3,183.2999273659479,germany
no,no,search,2,123.27334542868188,germany
no,no,search,2,126.01493258279925,france
no,no,search,3,181.869198930348,france
no,no,search,5,298.0254310672729,germany
no,no,search,1,60.36688757030772,france
no,no,search,3,175.96240251212194,uk
no,no,search,3,180.3915370618777,uk
no,no,search,2,119.54135693434382,france
no,no,search,1,59.76107532724089,uk
no,no,search,3,189.15906362638992,germany
no,no,search,4,241.42687249483868,germany
no,no,search,2,120.38551953556141,uk
no,no,search,4,240.61429404952386,germany
no,no,search,1,61.20308540655278,germany
no,no,search,3,179.33471713312207,uk
no,no,search,6,348.4004904644637,ireland
no,no,search,4,247.6080389581816,germany
no,no,search,4,239.59254728044377,germany
no,no,search,1,60.56586144485258,france
no,no,search,2,119.29141400442185,germany
no,no,search,5,300.0174987918422,france
no,no,search,3,178.80736525834524,germany
no,no,search,8,488.6628717485902,germany
no,no,search,6,360.64427857884573,ireland
no,no,search,5,299.6827568108389,ireland
no,no,search,3,180.20752934108967,uk
